Country,Age,Weight,Height,Gym,Gender,BMI,PAL
Ghana,20,52.3570368057189,165.94519705148383,0,Female,19.012782716296922,1.55
Togo,42,58.341153581380894,198.44993106782692,1,Female,14.81402616595926,1.725
Ghana,60,71.75379523025819,164.35822231784036,0,Male,26.562075465074788,1.55
Tunisia,46,98.18207681801033,167.4549878496686,0,Male,35.0135413283196,1.725
Nigeria,59,58.6340898448079,167.0574537603158,0,Female,21.009633316459315,1.2
Togo,29,80.97491423745862,165.7651288104375,0,Female,29.468914982006332,1.725
Togo,26,90.04727230300719,153.93230273558927,1,Male,38.00240039217339,1.9
Tunisia,26,68.1584781938374,198.1660427611256,1,Female,17.356470374867943,1.55
Nigeria,32,74.33282602810047,164.67932231842468,0,Female,27.40958765236682,1.2
Mali,24,69.1085444930887,191.40919283184624,1,Female,18.86280011336047,1.2
Mali,31,98.06553795892783,186.1453952116102,0,Male,28.301654214291244,1.375
Tunisia,20,61.09760626199832,167.4411567526407,1,Male,21.792134171335324,1.55
Togo,23,95.16363461540872,180.74001613474297,0,Male,29.131469150429005,1.55
Cameroun,43,58.8026031641367,179.6472568236435,1,Female,18.22029366869981,1.725
Ghana,32,91.74166015905152,199.9485821325766,0,Male,22.947212490364198,1.375
Egypt,22,64.65880709079806,150.02589242600135,0,Female,28.727329136689047,1.725
Tunisia,23,92.8937444193463,173.41321489630937,0,Male,30.89029741191462,1.9
Ghana,35,86.96044533587224,154.1949133131862,1,Female,36.57477480998802,1.2
Cameroun,47,80.3838813731115,193.4803229093757,1,Male,21.473130595466017,1.55
Mali,64,97.85599778480093,157.71237916851612,1,Female,39.34195007225749,1.725
Mali,53,70.61954443496157,174.3890082375337,0,Female,23.2213089156737,1.55
Togo,60,71.02493959603328,173.12665090732807,0,Male,23.696435206725607,1.55
Mali,28,66.09272075986543,152.25289253651096,1,Female,28.51166147347384,1.2
Nigeria,23,56.96788751125235,155.1859172099568,1,Female,23.655138783456508,1.55
Cameroun,43,76.820858336811,196.45493476790472,0,Female,19.904591571966876,1.55
Ghana,54,66.17440875342915,166.05308175913814,1,Female,23.999168207086413,1.725
Egypt,25,76.23315855126506,185.69411158711458,0,Male,22.107908041565825,1.2
Tunisia,42,87.913094617165,177.72684119665655,0,Male,27.83219917594143,1.725
Cameroun,20,90.61515794722825,154.18738173565595,1,Male,38.11563718543733,1.375
Mali,27,79.32983136879331,153.44237546955793,0,Female,33.69348275909792,1.2
Egypt,63,94.8852088239758,182.88584047369687,1,Male,28.368629328052997,1.375
Egypt,60,82.01579906357341,171.13461012196046,1,Female,28.004112969090293,1.2
Cameroun,47,88.8724415179385,180.3789121233736,0,Female,27.31464651972713,1.725
Nigeria,40,58.61630499167069,153.732172842949,1,Female,24.802125870591556,1.9
Ghana,23,86.06556766679545,184.78095627466283,1,Female,25.20664337075789,1.725
Cameroun,55,56.02479614741277,174.91677983776918,1,Male,18.311222421982713,1.2
Togo,39,57.51825656513689,179.18765758916607,1,Male,17.913874577290915,1.2
Ghana,49,83.32632216335676,155.12429151770354,0,Male,34.627615892756864,1.9
Ghana,25,53.98182198815588,186.11320404362914,1,Male,15.584510543073502,1.55
Mali,64,89.96264726814216,159.9953776039515,0,Female,35.14368966043873,1.725
Egypt,22,76.97000618127629,177.98917658013295,1,Male,24.29597508832926,1.9
Tunisia,54,60.91497021056712,153.20115086029898,0,Female,25.953741852214748,1.55
Mali,62,59.72480659167477,167.07721158023193,1,Male,21.39539530364933,1.2
Egypt,41,57.4939134660805,199.64365576109958,0,Male,14.424834641660293,1.725
Cameroun,28,70.57531984071755,183.09031979633048,1,Male,21.053392567873026,1.725
Cameroun,23,63.14269376445279,170.8305204949564,0,Male,21.636757487850026,1.2
Tunisia,41,54.453980489815244,188.14948011956434,1,Male,15.382381782727244,1.2
Cameroun,62,80.87208437689718,153.16721333441566,1,Male,34.47204234551122,1.2
Cameroun,63,69.86610948266305,181.3160746898475,0,Male,21.251713047689876,1.375
Togo,48,83.12767026017555,164.9680487286204,0,Female,30.54540825512836,1.725
Tunisia,28,68.35134727086752,173.47089306513868,0,Female,22.714011989231544,1.55
Nigeria,59,62.36631861218096,188.72761538931414,1,Female,17.50972010895849,1.725
Tunisia,29,83.66792636764679,170.87261449884568,1,Male,28.65590154704312,1.375
Togo,63,96.61438967932014,168.46346634011877,1,Male,34.04319791056682,1.2
Egypt,53,93.729175869215,188.14960050670746,0,Female,26.47696475803899,1.55
Cameroun,19,82.50592315795782,185.68426506526117,0,Male,23.929571496872978,1.725
Egypt,39,59.62070892428527,187.91171326983243,1,Female,16.884547699241317,1.725
Mali,42,81.80658996471271,184.28846435505227,1,Female,24.08751441452798,1.9
Nigeria,43,60.539788175772316,164.56853270401794,1,Male,22.35359113630048,1.725
Cameroun,26,59.69162576777095,166.05709239876134,0,Male,21.647041459305903,1.9
Mali,27,71.81436214431314,171.57907184086548,0,Female,24.39398087943413,1.375
Tunisia,37,74.21320769144648,172.47221891356688,1,Male,24.94841168101163,1.55
Cameroun,42,85.37264108152547,166.9354165844803,0,Female,30.63527240959554,1.55
Cameroun,21,63.812157439509335,168.34559898361354,1,Male,22.51644865031893,1.375
Egypt,58,80.98488726025398,164.7740032901627,1,Male,29.828169021226664,1.2
Tunisia,22,72.38678668176165,190.5358484495608,1,Male,19.939116086999924,1.9
Ghana,20,90.93246830039719,189.685952234835,1,Female,25.272525399506716,1.9
Egypt,21,89.73236816760443,174.41768713215652,1,Male,29.496336769743756,1.9
Cameroun,23,59.98865017430351,188.95983967769186,0,Male,16.80080403578752,1.9
Togo,22,80.0547155128578,160.62543835648182,0,Male,31.028320357140814,1.725
Ghana,40,86.85384398137563,154.5096912164673,0,Female,36.381248190714686,1.9
Nigeria,63,85.46046247595228,171.00067683142146,1,Male,29.226013461076096,1.725
Ghana,54,73.20689934316894,151.85346540391598,0,Female,31.74699314943829,1.375
Mali,48,96.23815570749785,169.77998252352688,1,Male,33.38676364025415,1.2
Mali,52,64.58730092931101,197.3117795540713,1,Male,16.58979841880723,1.9
Togo,28,98.33247402122993,194.3642823713228,1,Male,26.029393426355206,1.9
Tunisia,55,98.27645442598879,192.07162104125757,0,Female,26.63931641571189,1.9
Ghana,57,53.68848412284089,189.49408856410116,1,Male,14.951673657159581,1.55
Tunisia,26,68.45996474569026,167.91562017046877,0,Female,24.280323879119706,1.55
Cameroun,34,50.89123416079648,156.53414457179207,1,Male,20.769441319681345,1.9
Cameroun,36,59.895046596746994,169.86289869876492,0,Female,20.75839851033855,1.725
Tunisia,31,72.62905780902456,152.09496077613318,1,Male,31.396465521987622,1.55
Ghana,39,71.67567975372842,188.2228605488478,0,Male,20.231453333373548,1.375
Cameroun,34,77.12573200864605,160.30321342050905,1,Male,30.013375549287492,1.725
Cameroun,31,92.05190647984946,174.70323780152756,0,Female,30.15996823327145,1.725
Ghana,51,69.79454651247195,176.8636654268132,0,Male,22.312295195738397,1.375
Cameroun,47,68.66473702977706,183.96982443624444,0,Female,20.288062464378857,1.375
Ghana,52,90.91861660209325,189.09376201236864,0,Male,25.427192712524718,1.725
Egypt,47,63.01781117094715,194.38601668139998,1,Male,16.677589262096088,1.2
Mali,42,68.32095021862155,196.96158149109647,1,Male,17.61127718317763,1.375
Ghana,19,99.83263209459804,174.65748749942486,0,Male,32.72639023246662,1.55
Ghana,27,67.84017892360121,176.17759389789978,1,Female,21.856752568818706,1.55
Mali,40,94.3529425340792,192.06946649696903,0,Male,25.57636309097151,1.725
Egypt,37,84.14251583086269,173.78210241761792,1,Male,27.86155805512824,1.725
Mali,25,78.60987670008123,192.56476724506746,0,Female,21.19939451286876,1.55
Mali,52,93.91053389259852,198.7589320237949,1,Female,23.771741584886968,1.2
Nigeria,35,83.08098821936503,195.68418866178382,1,Male,21.696525031882217,1.55
Togo,64,75.35805650181099,181.44142909117323,1,Female,22.89057877278073,1.9
Mali,38,89.61161753397302,155.3588097994994,1,Female,37.127229765453286,1.55
Nigeria,48,89.09608221799873,175.78790426833763,0,Female,28.832389106143612,1.2
Tunisia,32,63.77120007749905,198.31165203964406,0,Female,16.215417124867276,1.9
Egypt,41,71.88667158361838,171.6152054294277,0,Female,24.408261460691747,1.375
Togo,29,52.29674241384002,190.85670310220814,1,Male,14.356871140078635,1.55
Mali,18,83.40224690055368,179.48945970674248,0,Male,25.888080499908963,1.55
Cameroun,24,92.64526112503724,198.96757476121613,0,Male,23.402302949401538,1.2
Egypt,61,69.19280231820514,168.52831183996278,1,Female,24.362125665247813,1.55
Mali,53,57.80422695135052,164.6127104186737,1,Female,21.332063404857482,1.375
Nigeria,47,80.73990779640133,152.16897079566016,1,Female,34.86872301236914,1.55
Togo,52,71.69438732938869,187.05881118588894,0,Female,20.489380041007458,1.9
Mali,33,63.85755577936842,173.97461443030102,0,Male,21.09796298597651,1.9
Egypt,52,72.08170276434747,176.3140327236119,1,Female,23.18735864930411,1.2
Nigeria,27,89.86805786718668,194.16125473358935,1,Female,23.83857091145738,1.2
Mali,39,58.1020244334792,165.8809888984706,1,Male,21.115337779600146,1.725
Nigeria,33,52.34126483747064,167.34456050948108,0,Female,18.690504005205327,1.9
Cameroun,37,53.406144145466264,151.22531581598062,1,Male,23.352975478356,1.725
Nigeria,60,92.67322850048751,197.56708557404727,1,Male,23.742426721204357,1.725
Nigeria,60,95.48922195731669,169.004293026341,1,Female,33.43173236507914,1.9
Mali,40,95.85409851334505,181.6159593247897,0,Male,29.060472344216585,1.2
Mali,21,63.368079825960606,183.12004066541223,1,Female,18.897258118186926,1.9
Cameroun,38,74.93449321846747,154.25070674670982,0,Male,31.49397289630967,1.55
Cameroun,56,92.13127480086384,171.6084702666988,1,Male,31.28453040946128,1.55
Togo,49,52.96865425132362,152.67219507948747,1,Female,22.72474609677155,1.9
Mali,52,83.40447674237136,181.93743449166698,0,Male,25.196790743873088,1.9
Ghana,43,94.96475400999205,199.46300803026304,1,Male,23.869192073946426,1.2
Cameroun,42,58.17317472000005,154.79977603071157,1,Male,24.276278407813642,1.2
Tunisia,61,81.54632759792071,150.125508939319,1,Male,36.18223767719178,1.375
Egypt,27,82.48181292440215,192.23663611461438,0,Male,22.319572984018688,1.9
Ghana,56,57.02246844167348,158.2859057399924,0,Female,22.759437390458434,1.2
Mali,33,78.69802193212102,156.83709584767306,0,Male,31.993829996823777,1.725
Togo,61,96.83265638745397,157.9834410765821,0,Male,38.79705029041828,1.375
Ghana,42,83.35572663358515,187.54089952477528,1,Female,23.699732942538763,1.375
Ghana,19,78.97111821494366,151.92001961528317,1,Female,34.216711810303515,1.55
Mali,46,84.40013998809152,181.68375911898542,1,Male,25.5688357214836,1.725
Ghana,22,79.65935032414994,176.29358882914937,1,Male,25.630892105300042,1.2
Togo,40,83.57588134765363,152.52443109711976,0,Male,35.925443446129584,1.375
Cameroun,44,98.82140553509139,191.70814074570325,1,Male,26.888706830643915,1.55
Togo,21,51.76501939028939,177.65358115440233,0,Female,16.401684291936654,1.9
Ghana,38,96.9233964971349,163.5200486847334,1,Male,36.248213675082816,1.2
Togo,29,66.8597911673429,186.5073704156314,0,Female,19.22086895725549,1.725
Tunisia,54,61.8586779850765,173.27354514550098,1,Female,20.603268017149837,1.2
Nigeria,23,71.66102711577982,190.20406034187042,0,Female,19.808129250880583,1.375
Nigeria,25,81.52434947367917,199.07772198781706,1,Male,20.570365903018708,1.725
Togo,36,88.62712350623842,175.8805545281544,0,Female,28.650420573279312,1.725
Cameroun,36,52.90990583772826,161.70520698685553,0,Female,20.234337025485946,1.375
Mali,41,96.46412710152637,162.20143394209705,0,Female,36.66540277961827,1.55
Cameroun,43,88.32455218757136,176.75389165173496,1,Male,28.271150010756283,1.725
Togo,60,93.2193792991184,194.8209962626153,1,Male,24.5603576696254,1.2
Mali,34,91.24198313387299,181.11055149385305,0,Male,27.816802689808988,1.375
Nigeria,52,96.43097106905662,175.5897897069402,1,Female,31.276491028134725,1.55
Nigeria,54,62.98061963418651,186.5647267549068,1,Male,18.094552891298207,1.375
Ghana,48,97.56721475576367,156.08343338846905,0,Male,40.04887195462117,1.375
Ghana,29,50.21134202346107,178.08848765963862,1,Male,15.831794259324147,1.2
Cameroun,59,81.02111968450666,163.49122627902202,1,Male,30.31163328161744,1.9
Mali,48,99.42599066294515,159.13040878511651,1,Male,39.26391221465756,1.2
Egypt,54,96.2343672547751,173.18708412075824,1,Female,32.08478952388717,1.725
Nigeria,62,67.27894176313212,179.19883387097354,0,Female,20.95119473075492,1.55
Nigeria,25,50.52909790545294,196.57816853776535,0,Male,13.075881488389845,1.375
Cameroun,63,65.56952166530132,157.29995689145466,0,Male,26.499934974035938,1.55
Nigeria,24,59.89452394841233,175.64374527959993,1,Male,19.41430013450485,1.9
Mali,33,95.91363074693923,159.13169875342834,0,Male,37.87624641475488,1.9
Tunisia,42,71.81072083357093,195.45154692370068,1,Male,18.79797475705723,1.2
Egypt,50,54.84171698655477,163.4582901741885,0,Female,20.525660427373555,1.375
Cameroun,34,99.39193418372108,181.5376179480488,0,Male,30.159065261731882,1.725
Cameroun,19,61.63749873239523,174.10660012839588,1,Male,20.333612214527406,1.375
Egypt,36,65.14293587193326,176.04083261894758,1,Male,21.020376939350527,1.9
Tunisia,43,52.22403780410921,152.4777420070659,0,Female,22.462471706376274,1.9
Nigeria,34,58.53233185996568,161.95889461177677,1,Female,22.314451608580946,1.375
Nigeria,25,84.28243372896839,185.4925795396256,1,Male,24.495369009710448,1.55
Ghana,58,73.42512201411878,197.95721871715085,0,Female,18.737083411082363,1.55
Cameroun,29,90.52178935874264,166.44696276664305,1,Female,32.67393047067791,1.9
Togo,63,81.16717206949778,165.45191802652974,0,Male,29.650826443673676,1.2
Cameroun,21,66.29440849627156,153.41967161738862,1,Female,28.165327297023953,1.55
Egypt,54,76.3922797200346,154.90217827525535,1,Male,31.837167375690758,1.375
Egypt,39,83.68157072815652,164.01912704965227,1,Male,31.10576102583385,1.725
Mali,45,53.911648381538356,157.29623938581136,0,Female,21.789433108965515,1.375
Togo,30,66.0115550629626,193.79758162484927,1,Male,17.57613004498871,1.9
Cameroun,50,94.33432380344665,163.0539215554886,0,Female,35.48193075903144,1.375
Togo,38,66.87120393345755,174.24331308231388,1,Female,22.025557089493585,1.9
Tunisia,46,99.40226625764734,167.52966088838113,0,Female,35.41708935213122,1.2
Ghana,50,89.951498053725,155.49624470637758,1,Female,37.20219717834469,1.2
Nigeria,57,55.645965072352666,183.05795280163937,0,Female,16.60567280560663,1.725
Mali,27,71.41450906338545,185.76056458550087,1,Female,20.695666164198162,1.55
Nigeria,61,83.09059424171913,174.84768134563296,0,Male,27.178914655921044,1.2
Tunisia,23,62.52185727166992,173.37102607451533,0,Male,20.800742208067096,1.2
Cameroun,20,99.441811598385,161.00412314290358,0,Female,38.36145151318605,1.375
Cameroun,33,76.90888390869294,163.81210677972413,0,Male,28.660549806744253,1.2
Togo,37,61.3421538460571,194.76577070256906,0,Male,16.17088368742207,1.55
Togo,47,80.9742623197061,198.011981269795,0,Male,20.652092507620107,1.55
Ghana,37,90.20561655827422,199.82381879229993,1,Male,22.59118803682653,1.2
Egypt,51,51.528708369501004,187.6458699066645,0,Male,14.634275829701314,1.2
Cameroun,61,53.93976952911716,172.94507819483675,0,Female,18.034025208826492,1.375
Togo,19,56.06443868265984,177.0492620916196,1,Female,17.885423838737257,1.2
Togo,23,72.76066414194426,164.88168366509413,1,Male,26.764049688299856,1.55
Mali,55,97.8453996850936,174.0268804823303,1,Female,32.307826427579634,1.55
Nigeria,46,86.36487649192473,179.0568842577409,1,Male,26.937364940394783,1.375
Tunisia,63,70.41571507818215,157.38100634531312,1,Male,28.429220892320604,1.375
Tunisia,20,66.19162618485572,181.3218586900454,1,Female,20.132732647466188,1.2
Egypt,35,66.7088281762002,160.9958826672781,1,Male,25.73675408467191,1.55
Cameroun,43,50.29939109603258,183.36917223461683,0,Male,14.959258904085669,1.725
Ghana,24,89.17838543312543,171.37062180157852,0,Female,30.365949131019217,1.9
Mali,26,74.9412859805654,177.27672858975532,1,Female,23.846117724962102,1.55
Nigeria,39,56.632589863393285,157.34910104344956,0,Female,22.873777413639036,1.375
Ghana,60,56.81130005144438,187.9709764026324,1,Male,16.078781480992614,1.2
Egypt,47,93.51165266703367,156.28695718432698,0,Male,38.28426034625129,1.725
Nigeria,28,67.10141160428037,180.24072967871652,0,Male,20.655027744397152,1.9
Togo,60,63.37358312522352,162.46259984535604,0,Female,24.01051443035882,1.55
Tunisia,22,71.06234698807329,160.0956236153623,0,Male,27.72557913768084,1.55
Ghana,25,64.51868284525746,170.811292479144,1,Male,22.11323773157481,1.2
Ghana,22,76.25246965948128,176.42410075412107,0,Male,24.498420749155525,1.55
Egypt,49,65.69165552957892,173.12231203192056,1,Female,21.918161369101565,1.9
Nigeria,34,77.397410933357,176.82863725354534,0,Female,24.752623330098494,1.725
Ghana,57,53.56976746657409,158.8433343437317,1,Female,21.231553448310326,1.375
Ghana,40,93.91005951107101,170.56984039014102,1,Female,32.27807524221928,1.2
Cameroun,52,92.42912851596428,160.33860326896283,0,Female,35.95279563172304,1.55
Togo,59,52.166204737056994,172.51519665308857,1,Female,17.52808725133468,1.55
Nigeria,45,60.58821418073569,156.7884595232219,0,Female,24.64676735770946,1.375
Togo,27,51.633159242229425,185.917873765389,0,Male,14.937792101666483,1.2
Nigeria,34,77.52998581991059,164.2301166271104,0,Female,28.74511840794957,1.725
Ghana,22,65.19645330283608,189.55613737948752,1,Male,18.144636401880806,1.55
Ghana,45,99.02653706892215,199.47153426300187,0,Female,24.88798497500851,1.725
Mali,49,85.53799649981983,176.79292836616327,1,Male,27.36713250515482,1.9
Ghana,25,88.64587627152204,151.0252288483748,0,Female,38.8650769964101,1.725
Togo,42,55.58445820141193,157.6417715330755,0,Male,22.36715582853577,1.2
Mali,34,64.31211142184755,192.87085863344748,1,Male,17.288588613505386,1.9
Togo,58,64.12802791921395,161.72728596162796,0,Male,24.517788123593867,1.725
Egypt,49,89.0672629686953,152.6973802961946,0,Male,38.19925862009528,1.55
Tunisia,26,66.22424268134918,179.28599664698748,1,Male,20.602705799560617,1.725
Ghana,37,52.13000550871033,185.27515839204358,1,Male,15.186349284427953,1.9
Togo,24,84.50332650833259,174.7947112224051,1,Female,27.657774374881598,1.9
Tunisia,45,59.06040294463498,166.43585192349278,0,Male,21.3207579117851,1.2
Tunisia,25,94.45756115327603,164.53628665165064,1,Male,34.8909942126182,1.55
Tunisia,58,67.57357184373365,187.67646171015255,0,Male,19.184799363064823,1.2
Togo,30,62.9297906448587,182.2311561105513,1,Male,18.95007905491825,1.2
Cameroun,52,78.36227900831648,185.0749338643866,1,Female,22.877673221677654,1.725
Tunisia,27,84.28376022791875,173.2792668596962,0,Female,28.070535605101117,1.375
Egypt,49,74.82857128072995,194.1505029162616,1,Male,19.851366775904225,1.2
Ghana,50,68.09111761107226,166.91824408380756,0,Female,24.43896714941625,1.725
Cameroun,21,80.31828691357991,171.85547742381635,0,Male,27.194913367928137,1.9
Egypt,30,53.20809099617253,187.34323176195812,0,Male,15.160085898418473,1.2
Togo,42,94.49048686643799,158.7565403113313,0,Male,37.49081095905818,1.375
Cameroun,49,62.92633446710539,151.54087809479856,0,Female,27.40140523734278,1.55
Mali,46,50.72502966432955,191.62124356371402,1,Female,13.814494604584084,1.375
Mali,26,68.37829129857819,183.911935910063,1,Male,20.216148178941744,1.55
Togo,50,70.44856312093303,177.2872806019822,1,Female,22.41387691538416,1.725
Egypt,49,89.02893161202691,156.07435926203945,1,Female,36.54837230914449,1.2
Egypt,58,82.82274068417001,181.9292508617889,1,Female,25.023297268265782,1.9
Ghana,29,67.96043374553221,173.63195591666639,0,Female,22.542227427628685,1.9
Egypt,61,70.71042741152876,154.34309015651112,1,Male,29.683088029000675,1.725
Cameroun,39,59.71312920931516,183.76523054838117,1,Male,17.682478675443583,1.375
Ghana,25,50.07803760324471,184.25751530585796,0,Female,14.750165086346065,1.55
Tunisia,29,90.68392813040585,170.86519852299816,1,Male,31.061547813481187,1.2
Ghana,36,63.37019198682769,151.7344122196141,0,Male,27.524335919406187,1.2
Cameroun,55,78.75107743122012,158.55315188786753,0,Female,31.32612991267252,1.375
Togo,29,80.72785877459474,192.55194056424534,1,Female,21.77346931722613,1.375
Nigeria,34,79.67331211486793,196.71020885281277,0,Female,20.590129244733642,1.2
Egypt,39,85.76402277795893,181.64863013582288,0,Female,25.992071280654002,1.55
Togo,34,81.55944869873665,176.37504921734728,1,Female,26.218025745637632,1.55
Egypt,45,54.88921587847417,174.23626643074803,1,Female,18.08047825331802,1.55
Mali,32,77.35364081726858,174.08285925464017,0,Male,25.52517551735271,1.55
Togo,45,82.24980804917706,164.5070462235292,1,Female,30.392462115018873,1.725
Egypt,22,96.9868947226972,161.24240509464707,0,Female,37.303924166176,1.9
Nigeria,52,65.14496688181464,158.18560584378943,1,Male,26.034362239184873,1.9
Ghana,64,87.98961731342536,188.07378623557594,0,Female,24.875676105758927,1.55
Tunisia,23,69.11396724592663,170.0567400581165,0,Male,23.898911654048252,1.725
Ghana,18,73.16703443219032,180.9135217977848,1,Female,22.354934244947536,1.2
Ghana,19,60.42355331502072,167.6410744225903,1,Male,21.500343078919784,1.9
Togo,22,74.9730812982047,160.59042193599637,1,Female,29.071409043364532,1.725
Togo,56,82.22078156856577,180.88843951380113,1,Male,25.128118781824494,1.375
Ghana,42,80.61267612072159,159.57650362351475,1,Female,31.656685975908655,1.9
Nigeria,52,98.99552642278528,168.57047073648377,1,Female,34.83794829183377,1.725
Cameroun,28,91.77706852549063,170.19571750327205,0,Female,31.68377536326131,1.55
Egypt,32,51.99802226483147,151.71053390266854,0,Female,22.592034999180466,1.2
Ghana,64,67.06473560446457,178.85120003033063,0,Male,20.965754681294474,1.375
Togo,43,79.51164563409459,178.8715096034491,1,Female,24.851259108184394,1.55
Egypt,25,97.8296105007237,150.67510906455698,0,Male,43.091071704877386,1.725
Ghana,58,54.688615774261976,154.49323899806234,0,Male,22.912789976696335,1.375
Mali,60,61.77777925321489,184.18798991326548,0,Female,18.20998867924669,1.375
Nigeria,39,93.75151863120098,158.47275166116057,0,Female,37.33095614718943,1.375
Ghana,42,98.40098396941448,180.59026150710508,1,Male,30.172464670909193,1.9
Egypt,38,99.97421658070147,195.24876121781983,0,Male,26.22475474585699,1.725
Cameroun,28,71.67736658340328,198.5583827995515,0,Female,18.180490123898284,1.725
Egypt,27,61.22492147612499,159.83183204230363,1,Male,23.9663381025167,1.375
Tunisia,44,67.36888149544299,166.04223068013334,0,Female,24.435555616603313,1.2
Ghana,32,86.2065576875912,184.53457403252284,1,Male,25.315400954364428,1.55
Mali,37,62.23205030878388,193.9496766887625,0,Female,16.54382736685709,1.725
Cameroun,32,89.7642247210255,164.3404824200537,1,Female,33.23641471140129,1.375
Nigeria,33,64.80927660925983,190.42623943805387,0,Male,17.87242947358127,1.9
Cameroun,46,95.14660349002486,194.52708677563814,1,Female,25.143927968368935,1.725
Togo,58,53.52824978221047,183.39186296601986,1,Female,15.91559645438058,1.55
Ghana,24,63.59697891241074,181.87122520479795,0,Female,19.226866045598452,1.2
Tunisia,23,65.83100453228953,168.37614052901932,1,Female,23.220383125244645,1.55
Cameroun,63,78.17821357418046,187.82807759096812,0,Male,22.159742789501426,1.725
Tunisia,31,59.8289696527812,181.56823244337232,1,Female,18.148126263508622,1.55
Nigeria,62,55.32315066408728,196.06684361377557,1,Male,14.391252413553769,1.375
Mali,22,94.78230760011414,151.81746943989563,0,Female,41.12290454812795,1.375
Nigeria,52,78.5204127482172,185.46663113384272,0,Female,22.82711396448604,1.55
Mali,24,75.47199427021971,196.54865813833752,1,Female,19.5364504211922,1.55
Tunisia,28,50.2555375913814,195.97081108347572,1,Male,13.085826049296955,1.55
Togo,30,93.49597121881382,151.09094525421045,1,Female,40.95585727396062,1.55
Mali,48,51.129615980252034,185.57850342690773,0,Male,14.846264535934544,1.9
Togo,47,86.61257014255224,190.9538703414981,0,Female,23.75330227783606,1.725
Mali,51,78.13865089515826,183.2455989361053,0,Female,23.27012964673692,1.9
Nigeria,26,70.87190411650913,181.8593241555398,1,Male,21.429051843909864,1.375
Mali,35,53.55585886137406,157.67716603040924,1,Male,21.54117441007937,1.725
Mali,24,50.15078434229724,187.67823221608856,0,Female,14.238030584134988,1.9
Egypt,22,64.82609164741427,154.71765381223076,0,Female,27.081336705196872,1.55
Cameroun,55,97.78481853388143,160.6812569244093,0,Male,37.87398418485793,1.725
Nigeria,27,60.00007676812682,171.0105995949497,0,Female,20.516616783938368,1.55
Ghana,33,83.61999541817042,150.96722354362564,1,Male,36.689754305763955,1.9
Togo,18,77.69391912603662,183.29655557608265,1,Female,23.12482320984672,1.2
Cameroun,46,76.9703912809273,191.7901528065663,1,Male,20.92527065227602,1.375
Ghana,29,83.83242923848405,191.55436224778214,0,Male,22.846935618606885,1.9
Egypt,28,65.956295939353,191.83746974376066,0,Female,17.922120075963644,1.9
Mali,26,79.15738649815503,160.30479757457508,1,Female,30.803382363462532,1.375
Mali,60,94.3270955512414,192.00260781752243,1,Female,25.587167217334088,1.725
Togo,60,57.80947954389271,187.9649766930829,0,Male,16.362331570889264,1.55
Egypt,22,52.697627189442734,179.7772407190957,1,Female,16.305031412259304,1.9
Egypt,25,54.33698188950877,167.80567996997303,1,Male,19.296662374570424,1.9
Cameroun,43,65.3120153287429,158.8118416409798,0,Female,25.89568007137227,1.2
Tunisia,18,52.189437479323495,160.7076518966083,1,Female,20.207356554287557,1.55
Togo,35,66.63163069373786,160.32888296634889,1,Female,25.921307760810013,1.2
Ghana,59,92.53867281995466,163.29698340250343,0,Male,34.70299378716663,1.725
Tunisia,22,73.49424004487693,161.89309600533477,1,Female,28.041203329364816,1.2
Egypt,58,95.50035724506762,169.4959356317497,0,Female,33.24194440860115,1.55
Tunisia,19,55.809700037787465,192.89622818560133,0,Female,14.998996952595116,1.55
Togo,35,95.34690846490241,159.1814543204814,0,Female,37.628913582826094,1.9
Togo,53,92.14397716820659,193.08841631318623,1,Male,24.714652731209945,1.375
Togo,45,88.90680532803916,164.62214141650406,1,Female,32.80639515220318,1.2
Mali,36,62.16199790407324,150.34308607525762,0,Male,27.501605179775652,1.9
Egypt,63,77.19396031810705,186.3111381210437,1,Female,22.238509943614357,1.55
Cameroun,62,54.77968380196614,191.29280840058382,1,Male,14.970014975274452,1.9
Ghana,28,50.015468075486844,168.6384514635479,0,Male,17.586974194466652,1.9
Nigeria,47,57.89317614147353,166.06064361763663,0,Male,20.99393957479001,1.55
Tunisia,37,55.50350034264235,169.61861621078367,1,Female,19.29182622450967,1.375
Mali,61,62.60044036538407,150.39509457286738,0,Female,27.67642850495382,1.9
Tunisia,42,84.69527347864954,173.95507473193402,1,Male,27.988844487515067,1.375
Cameroun,25,76.35686230632922,160.32874740094607,0,Male,29.704707119055353,1.9
Mali,45,61.89024648388633,178.38399953963633,0,Female,19.449588546965956,1.725
Tunisia,29,50.18746802795255,167.48736108403293,0,Male,17.890859540393105,1.375
Nigeria,60,93.41334147381346,191.90952778674293,0,Female,25.363888409929846,1.725
Cameroun,50,91.68618889649414,175.41873254753756,1,Female,29.795589570711392,1.725
Nigeria,53,78.54220809655126,193.02185629736016,0,Male,21.080947698758035,1.55
Ghana,64,56.411518998192186,181.46518200678932,0,Male,17.130939325136527,1.2
Ghana,57,63.6564042301432,152.8932289920158,1,Male,27.231125860174153,1.9
Nigeria,40,64.62840189092478,193.0461711529922,0,Male,17.342073891131722,1.375
Mali,52,88.67337962884892,156.95621358961517,1,Female,35.994507417902426,1.725
Nigeria,29,76.46505165585528,180.33009257910734,1,Female,23.514003307645925,1.375
Tunisia,19,77.92127187208177,184.01545824213662,0,Female,23.01163186705911,1.9
